xpath,variable_name,rdb_relationship,rdb_table,label,description,location_code_xsd,location_code_family,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/TotalOf7aAnd7b/CurrentTaxYearMinus2Years,SA_03_PUB_ADD_L7AB_CY_M2,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons or in excess during the current tax year minus two years,Current tax year minus two years,,NA,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-C,SCHED-A,SZ,PART-03,Section A Line 07c Column (C),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/CurrentTaxYearMinus2YearsAmt,SA_03_PUB_ADD_L7AB_CY_M2,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons or in excess during the current tax year minus two years,Current tax year minus two years,[SubstAndDsqlfyPrsnsTotGrp] Part III Line 7c; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c),NA,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-C,SCHED-A,SZ,PART-03,Section A Line 07c Column (C),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/CurrentTaxYearMinus2Years,SA_03_PUB_ADD_L7AB_CY_M2,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons or in excess during the current tax year minus two years,Current tax year minus two years,[SupportFromDQPsEtc] Part III Line 7c; [CurrentTaxYearMinus2Years] Part II and III Column (c),NA,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-C,SCHED-A,SZ,PART-03,Section A Line 07c Column (C),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/TotalOf7aAnd7b/CurrentTaxYearMinus3Years,SA_03_PUB_ADD_L7AB_CY_M3,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons or in excess during the current tax year minus three years,Current tax year minus three years,,NA,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-B,SCHED-A,SZ,PART-03,Section A Line 07c Column (B),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/CurrentTaxYearMinus3YearsAmt,SA_03_PUB_ADD_L7AB_CY_M3,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons or in excess during the current tax year minus three years,Current tax year minus three years,[SubstAndDsqlfyPrsnsTotGrp] Part III Line 7c; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b),NA,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-B,SCHED-A,SZ,PART-03,Section A Line 07c Column (B),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/CurrentTaxYearMinus3Years,SA_03_PUB_ADD_L7AB_CY_M3,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons or in excess during the current tax year minus three years,Current tax year minus three years,[SupportFromDQPsEtc] Part III Line 7c; [CurrentTaxYearMinus3Years] Part II and III Column (b),NA,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-B,SCHED-A,SZ,PART-03,Section A Line 07c Column (B),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/TotalOf7aAnd7b/CurrentTaxYearMinus4Years,SA_03_PUB_ADD_L7AB_CY_M4,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons or in excess during the current tax year minus four years,Current tax year minus four years,,NA,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-A,SCHED-A,SZ,PART-03,Section A Line 07c Column (A),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/CurrentTaxYearMinus4YearsAmt,SA_03_PUB_ADD_L7AB_CY_M4,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons or in excess during the current tax year minus four years,Current tax year minus four years,[SubstAndDsqlfyPrsnsTotGrp] Part III Line 7c; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a),NA,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-A,SCHED-A,SZ,PART-03,Section A Line 07c Column (A),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/CurrentTaxYearMinus4Years,SA_03_PUB_ADD_L7AB_CY_M4,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons or in excess during the current tax year minus four years,Current tax year minus four years,[SupportFromDQPsEtc] Part III Line 7c; [CurrentTaxYearMinus4Years] Part II and III Column (a),NA,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-A,SCHED-A,SZ,PART-03,Section A Line 07c Column (A),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/TotalOf7aAnd7b/Total,SA_03_PUB_ADD_L7AB_TOT,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons or in excess during the current tax year and the four years prior,Total Of7a And7b - Total,,NA,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-F,SCHED-A,SZ,PART-03,Section A Line 07c Column (F),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/TotalAmt,SA_03_PUB_ADD_L7AB_TOT,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons or in excess during the current tax year and the four years prior,Subst And Dsqlfy Prsns Tot Grp - Total,[SubstAndDsqlfyPrsnsTotGrp] Part III Line 7c; [TotalAmt] Part II and III Column (f),NA,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-F,SCHED-A,SZ,PART-03,Section A Line 07c Column (F),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/Total,SA_03_PUB_ADD_L7AB_TOT,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons or in excess during the current tax year and the four years prior,Support From DQPs Etc - Total,[SupportFromDQPsEtc] Part III Line 7c; [Total] Part II and III Column (f),NA,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-F,SCHED-A,SZ,PART-03,Section A Line 07c Column (F),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYear,SA_03_PUB_AMT_CONTR_SBST_CY,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year",Current tax year,[AmtsFromSubstContributors] Part III Line 7b; [CurrentTaxYear] Part II and III Column (e),NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-E,SCHED-A,SZ,PART-03,Section A Line 07b Column (E),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsFromSubstContributors/CurrentTaxYear,SA_03_PUB_AMT_CONTR_SBST_CY,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year",Current tax year,,NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-E,SCHED-A,SZ,PART-03,Section A Line 07b Column (E),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearAmt,SA_03_PUB_AMT_CONTR_SBST_CY,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year",Current tax year,[SubstantialContributorsAmtGrp] Part III Line 7b; [CurrentTaxYearAmt] Part II and III Column (e),NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-E,SCHED-A,SZ,PART-03,Section A Line 07b Column (E),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYearMinus1Year,SA_03_PUB_AMT_CONTR_SBST_CY_M1,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year minus one year",Current tax year minus one year,[AmtsFromSubstContributors] Part III Line 7b; [CurrentTaxYearMinus1Year] Part II and III Column (d),NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-D,SCHED-A,SZ,PART-03,Section A Line 07b Column (D),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsFromSubstContributors/CurrentTaxYearMinus1Year,SA_03_PUB_AMT_CONTR_SBST_CY_M1,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year minus one year",Current tax year minus one year,,NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-D,SCHED-A,SZ,PART-03,Section A Line 07b Column (D),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearMinus1YearAmt,SA_03_PUB_AMT_CONTR_SBST_CY_M1,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year minus one year",Current tax year minus one year,[SubstantialContributorsAmtGrp] Part III Line 7b; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d),NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-D,SCHED-A,SZ,PART-03,Section A Line 07b Column (D),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYearMinus2Years,SA_03_PUB_AMT_CONTR_SBST_CY_M2,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year minus two years",Current tax year minus two years,[AmtsFromSubstContributors] Part III Line 7b; [CurrentTaxYearMinus2Years] Part II and III Column (c),NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-C,SCHED-A,SZ,PART-03,Section A Line 07b Column (C),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsFromSubstContributors/CurrentTaxYearMinus2Years,SA_03_PUB_AMT_CONTR_SBST_CY_M2,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year minus two years",Current tax year minus two years,,NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-C,SCHED-A,SZ,PART-03,Section A Line 07b Column (C),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearMinus2YearsAmt,SA_03_PUB_AMT_CONTR_SBST_CY_M2,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year minus two years",Current tax year minus two years,[SubstantialContributorsAmtGrp] Part III Line 7b; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c),NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-C,SCHED-A,SZ,PART-03,Section A Line 07b Column (C),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYearMinus3Years,SA_03_PUB_AMT_CONTR_SBST_CY_M3,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year minus three years",Current tax year minus three years,[AmtsFromSubstContributors] Part III Line 7b; [CurrentTaxYearMinus3Years] Part II and III Column (b),NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-B,SCHED-A,SZ,PART-03,Section A Line 07b Column (B),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsFromSubstContributors/CurrentTaxYearMinus3Years,SA_03_PUB_AMT_CONTR_SBST_CY_M3,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year minus three years",Current tax year minus three years,,NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-B,SCHED-A,SZ,PART-03,Section A Line 07b Column (B),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearMinus3YearsAmt,SA_03_PUB_AMT_CONTR_SBST_CY_M3,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year minus three years",Current tax year minus three years,[SubstantialContributorsAmtGrp] Part III Line 7b; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b),NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-B,SCHED-A,SZ,PART-03,Section A Line 07b Column (B),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYearMinus4Years,SA_03_PUB_AMT_CONTR_SBST_CY_M4,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year minus four years",Current tax year minus four years,[AmtsFromSubstContributors] Part III Line 7b; [CurrentTaxYearMinus4Years] Part II and III Column (a),NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-A,SCHED-A,SZ,PART-03,Section A Line 07b Column (A),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsFromSubstContributors/CurrentTaxYearMinus4Years,SA_03_PUB_AMT_CONTR_SBST_CY_M4,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year minus four years",Current tax year minus four years,,NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-A,SCHED-A,SZ,PART-03,Section A Line 07b Column (A),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/CurrentTaxYearMinus4YearsAmt,SA_03_PUB_AMT_CONTR_SBST_CY_M4,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year minus four years",Current tax year minus four years,[SubstantialContributorsAmtGrp] Part III Line 7b; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a),NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-A,SCHED-A,SZ,PART-03,Section A Line 07b Column (A),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmtsFromSubstContributors/Total,SA_03_PUB_AMT_CONTR_SBST_TOT,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year and the four years prior",Amts From Subst Contributors - Total,[AmtsFromSubstContributors] Part III Line 7b; [Total] Part II and III Column (f),NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-F,SCHED-A,SZ,PART-03,Section A Line 07b Column (F),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsFromSubstContributors/Total,SA_03_PUB_AMT_CONTR_SBST_TOT,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year and the four years prior",Amts From Subst Contributors - Total,,NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-F,SCHED-A,SZ,PART-03,Section A Line 07b Column (F),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/SubstantialContributorsAmtGrp/TotalAmt,SA_03_PUB_AMT_CONTR_SBST_TOT,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,"Public support from exceeding $5,000 or 1% of total during the current tax year and the four years prior",Substantial Contributors Amt Grp - Total,[SubstantialContributorsAmtGrp] Part III Line 7b; [TotalAmt] Part II and III Column (f),NA,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-F,SCHED-A,SZ,PART-03,Section A Line 07b Column (F),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearAmt,SA_03_PUB_AMT_PERS_DSQ_CY,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons during the current tax year,Current tax year,[AmountsRcvdDsqlfyPersonGrp] Part III Line 7a; [CurrentTaxYearAmt] Part II and III Column (e),NA,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-E,SCHED-A,SZ,PART-03,Section A Line 07a Column (E),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmtsRecdFromDisqualPersons/CurrentTaxYear,SA_03_PUB_AMT_PERS_DSQ_CY,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons during the current tax year,Current tax year,[AmtsRecdFromDisqualPersons] Part III Line 7a; [CurrentTaxYear] Part II and III Column (e),NA,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-E,SCHED-A,SZ,PART-03,Section A Line 07a Column (E),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsRecdFromDisqualPersons/CurrentTaxYear,SA_03_PUB_AMT_PERS_DSQ_CY,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons during the current tax year,Current tax year,,NA,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-E,SCHED-A,SZ,PART-03,Section A Line 07a Column (E),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearMinus1YearAmt,SA_03_PUB_AMT_PERS_DSQ_CY_M1,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons during the current tax year minus one year,Current tax year minus one year,[AmountsRcvdDsqlfyPersonGrp] Part III Line 7a; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d),NA,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-D,SCHED-A,SZ,PART-03,Section A Line 07a Column (D),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmtsRecdFromDisqualPersons/CurrentTaxYearMinus1Year,SA_03_PUB_AMT_PERS_DSQ_CY_M1,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons during the current tax year minus one year,Current tax year minus one year,[AmtsRecdFromDisqualPersons] Part III Line 7a; [CurrentTaxYearMinus1Year] Part II and III Column (d),NA,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-D,SCHED-A,SZ,PART-03,Section A Line 07a Column (D),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsRecdFromDisqualPersons/CurrentTaxYearMinus1Year,SA_03_PUB_AMT_PERS_DSQ_CY_M1,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons during the current tax year minus one year,Current tax year minus one year,,NA,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-D,SCHED-A,SZ,PART-03,Section A Line 07a Column (D),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearMinus2YearsAmt,SA_03_PUB_AMT_PERS_DSQ_CY_M2,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons during the current tax year minus two years,Current tax year minus two years,[AmountsRcvdDsqlfyPersonGrp] Part III Line 7a; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c),NA,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-C,SCHED-A,SZ,PART-03,Section A Line 07a Column (C),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmtsRecdFromDisqualPersons/CurrentTaxYearMinus2Years,SA_03_PUB_AMT_PERS_DSQ_CY_M2,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons during the current tax year minus two years,Current tax year minus two years,[AmtsRecdFromDisqualPersons] Part III Line 7a; [CurrentTaxYearMinus2Years] Part II and III Column (c),NA,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-C,SCHED-A,SZ,PART-03,Section A Line 07a Column (C),PZ,USAmountType,numeric,NA,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,FALSE,TRUE,NA,NA
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsRecdFromDisqualPersons/CurrentTaxYearMinus2Years,SA_03_PUB_AMT_PERS_DSQ_CY_M2,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons during the current tax year minus two years,Current tax year minus two years,,NA,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-C,SCHED-A,SZ,PART-03,Section A Line 07a Column (C),PZ,,numeric,NA,,NA,NA,NA,NA,NA
/Return/ReturnData/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearMinus3YearsAmt,SA_03_PUB_AMT_PERS_DSQ_CY_M3,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,Public support from disqualified persons during the current tax year minus three years,Current tax year minus three years,[AmountsRcvdDsqlfyPersonGrp] Part III Line 7a; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b),NA,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-B,SCHED-A,SZ,PART-03,Section A Line 07a Column (B),PZ,USAmountType,numeric,NA,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,FALSE,TRUE,NA,NA
