xpath,variable_name ,description,location_code_xsd,location_code,form,form_part,form_line_number,scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table ,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIII/NonDedLobbyPoliticalTotal,SC_03_NONDUCT_LOB_TOT,Nondeductible lobbying and political expenditures - Total,,SCHED-C-PART-03-B-LINE-2c,SCHED-C,PART-03-B,Line 2c,PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/AggrAmtReportedInDuesNotices,SC_03_AGGREGATED_AMT_REPORT,Aggregate amount reported in section 6033(e)(1)(A) notices of nondeductible section 162(e) dues,[AggrAmtReportedInDuesNotices] Part III-B Line 3,SCHED-C-PART-03-B-LINE-3,SCHED-C,PART-03-B,Line 3,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/AggregateReportedDuesNtcAmt,SC_03_AGGREGATED_AMT_REPORT,Aggregate amount reported in section 6033(e)(1)(A) notices of nondeductible section 162(e) dues,[AggregateReportedDuesNtcAmt] Part III-B Line 3,SCHED-C-PART-03-B-LINE-3,SCHED-C,PART-03-B,Line 3,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIII/AggrAmtReportedInDuesNotices,SC_03_AGGREGATED_AMT_REPORT,Aggregate amount reported in section 6033(e)(1)(A) notices of nondeductible section 162(e) dues,,SCHED-C-PART-03-B-LINE-3,SCHED-C,PART-03-B,Line 3,PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/AmountToBeCarriedOver,SC_03_CARRYOVER_NEXT_YEAR,If notices were sent and the amount on line 2c exceeds the amount on line 3; what portion of that amount does the organization agree to carryover to the reasonable estimate of nondeductible lobbying and political expenditure next year?,[AmountToBeCarriedOver] Part III-B Line 4,SCHED-C-PART-03-B-LINE-4,SCHED-C,PART-03-B,Line 4,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/CarriedOverAmt,SC_03_CARRYOVER_NEXT_YEAR,If notices were sent and the amount on line 2c exceeds the amount on line 3; what portion of that amount does the organization agree to carryover to the reasonable estimate of nondeductible lobbying and political expenditure next year?,[CarriedOverAmt] Part III-B Line 4,SCHED-C-PART-03-B-LINE-4,SCHED-C,PART-03-B,Line 4,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIII/AmountToBeCarriedOver,SC_03_CARRYOVER_NEXT_YEAR,If notices were sent and the amount on line 2c exceeds the amount on line 3; what portion of that amount does the organization agree to carryover to the reasonable estimate of nondeductible lobbying and political expenditure next year?,,SCHED-C-PART-03-B-LINE-4,SCHED-C,PART-03-B,Line 4,PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/TaxableAmount,SC_03_TAXABLE_AMOUNT_LOB,Taxable amount of lobbying and political expenditures (line 2c total minus 3 and 4),[TaxableAmount] Part III-B Line 5,SCHED-C-PART-03-B-LINE-5,SCHED-C,PART-03-B,Line 5,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/TaxableAmt,SC_03_TAXABLE_AMOUNT_LOB,Taxable amount of lobbying and political expenditures (line 2c total minus 3 and 4),[TaxableAmt] Part III-B Line 5,SCHED-C-PART-03-B-LINE-5,SCHED-C,PART-03-B,Line 5,PZ,USAmountType,numeric,one to one ,SC-TABLE-00-LOBBY,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIII/TaxableAmount,SC_03_TAXABLE_AMOUNT_LOB,Taxable amount of lobbying and political expenditures (line 2c total minus 3 and 4),,SCHED-C-PART-03-B-LINE-5,SCHED-C,PART-03-B,Line 5,PZ,,numeric,one to one ,SC-TABLE-00-LOBBY,,,,,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIV/Explanation,SC_04_EXPLANATION,Explanation,[Explanation] Part IV,SCHED-C-PART-04,SCHED-C,PART-04,,PZ,ExplanationType,text,one to one ,SC-TABLE-02-SUPPL-INFO,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/SupplementalInformationDetail/ExplanationTxt,SC_04_EXPLANATION,Explanation,[ExplanationTxt] Part IV,SCHED-C-PART-04,SCHED-C,PART-04,,PZ,ExplanationType,text,one to one ,SC-TABLE-02-SUPPL-INFO,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIV/Identifier,SC_04_IDENTIFIER,Identifier,[Identifier] Part IV,SCHED-C-PART-04,SCHED-C,PART-04,,PZ,LineExplanationType,text,one to one ,SC-TABLE-02-SUPPL-INFO,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleC/SupplementalInformationDetail/IdentifierTxt,SC_04_IDENTIFIER,Identifier,,SCHED-C-PART-04,SCHED-C,PART-04,,PZ,,text,one to one ,SC-TABLE-02-SUPPL-INFO,,,,,,
/Return/ReturnData/IRS990ScheduleC/SupplementalInformationDetail/FormAndLineReferenceDesc,SC_04_RETURNREFERENCE,Return reference,[FormAndLineReferenceDesc] Part IV,SCHED-C-PART-04,SCHED-C,PART-04,,PZ,LineExplanationType,text,one to one ,SC-TABLE-02-SUPPL-INFO,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIV/ReturnReference,SC_04_RETURNREFERENCE,Return reference,[ReturnReference] Part IV,SCHED-C-PART-04,SCHED-C,PART-04,,PZ,LineExplanationType,text,one to one ,SC-TABLE-02-SUPPL-INFO,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
