xpath,variable_name_old ,variable_name_new,len(),description,location_code_xsd,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table ,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/CurrentTaxYearMinus2YearsAmt,SA_02_PZ_SDPTCTYMYEAR2,SA_03_PUB_ADD_L7AB_CY_M2,24,Current tax year minus two years,[SubstAndDsqlfyPrsnsTotGrp] Part III Line 7c; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c),SCHED-A-PART-03-SECTION-A-LINE-07C-COL-C,SCHED-A,SZ,PART-03,Section A Line 07c Column (C),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/CurrentTaxYearMinus2Years,SA_02_PZ_SFDQPECTYMYE2,SA_03_PUB_ADD_L7AB_CY_M2,24,Current tax year minus two years,[SupportFromDQPsEtc] Part III Line 7c; [CurrentTaxYearMinus2Years] Part II and III Column (c),SCHED-A-PART-03-SECTION-A-LINE-07C-COL-C,SCHED-A,SZ,PART-03,Section A Line 07c Column (C),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/TotalOf7aAnd7b/CurrentTaxYearMinus2Years,SA_02_PZ_TOACTYMYEARS,SA_03_PUB_ADD_L7AB_CY_M2,24,Current tax year minus two years,,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-C,SCHED-A,SZ,PART-03,Section A Line 07c Column (C),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/CurrentTaxYearMinus1YearAmt,SA_02_PZ_SDPTCTYMYEAR1,SA_03_PUB_ADD_L7AB_CY_M1,24,Current tax year minus one year,[SubstAndDsqlfyPrsnsTotGrp] Part III Line 7c; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d),SCHED-A-PART-03-SECTION-A-LINE-07C-COL-D,SCHED-A,SZ,PART-03,Section A Line 07c Column (D),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/CurrentTaxYearMinus1Year,SA_02_PZ_SFDQPECTYMYE1,SA_03_PUB_ADD_L7AB_CY_M1,24,Current tax year minus one year,[SupportFromDQPsEtc] Part III Line 7c; [CurrentTaxYearMinus1Year] Part II and III Column (d),SCHED-A-PART-03-SECTION-A-LINE-07C-COL-D,SCHED-A,SZ,PART-03,Section A Line 07c Column (D),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/TotalOf7aAnd7b/CurrentTaxYearMinus1Year,SA_02_PZ_TOACTYMYEAR,SA_03_PUB_ADD_L7AB_CY_M1,24,Current tax year minus one year,,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-D,SCHED-A,SZ,PART-03,Section A Line 07c Column (D),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/CurrentTaxYearAmt,SA_02_PZ_SDPTCTYEAR,SA_03_PUB_ADD_L7AB_CY,21,Current tax year,[SubstAndDsqlfyPrsnsTotGrp] Part III Line 7c; [CurrentTaxYearAmt] Part II and III Column (e),SCHED-A-PART-03-SECTION-A-LINE-07C-COL-E,SCHED-A,SZ,PART-03,Section A Line 07c Column (E),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/CurrentTaxYear,SA_02_PZ_SFDQPECTYEAR,SA_03_PUB_ADD_L7AB_CY,21,Current tax year,[SupportFromDQPsEtc] Part III Line 7c; [CurrentTaxYear] Part II and III Column (e),SCHED-A-PART-03-SECTION-A-LINE-07C-COL-E,SCHED-A,SZ,PART-03,Section A Line 07c Column (E),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/TotalOf7aAnd7b/CurrentTaxYear,SA_02_PZ_TOOFANCUTAYE,SA_03_PUB_ADD_L7AB_CY,21,Current tax year,,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-E,SCHED-A,SZ,PART-03,Section A Line 07c Column (E),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/SubstAndDsqlfyPrsnsTotGrp/TotalAmt,SA_02_PZ_SUDSPRTOTOOT,SA_03_PUB_ADD_L7AB_TOT,22,Subst And Dsqlfy Prsns Tot Grp - Total,[SubstAndDsqlfyPrsnsTotGrp] Part III Line 7c; [TotalAmt] Part II and III Column (f),SCHED-A-PART-03-SECTION-A-LINE-07C-COL-F,SCHED-A,SZ,PART-03,Section A Line 07c Column (F),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportFromDQPsEtc/Total,SA_02_PZ_SFDQPETOTAL,SA_03_PUB_ADD_L7AB_TOT,22,Support From DQPs Etc - Total,[SupportFromDQPsEtc] Part III Line 7c; [Total] Part II and III Column (f),SCHED-A-PART-03-SECTION-A-LINE-07C-COL-F,SCHED-A,SZ,PART-03,Section A Line 07c Column (F),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/TotalOf7aAnd7b/Total,SA_02_PZ_TOTOF7ANDTOT,SA_03_PUB_ADD_L7AB_TOT,22,Total Of7a And7b - Total,,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-F,SCHED-A,SZ,PART-03,Section A Line 07c Column (F),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/PublicSupportTotal,SA_03_PZ_PUBLSUPPTOTA,SA_03_PUB_SUPPORT_TOT,21,Public support total,,SCHED-A-PART-03-SECTION-A-LINE-08-COL-F,SCHED-A,SZ,PART-03,Section A Line 08 Column (F),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/PublicSupportTotal509,SA_03_PZ_PUBLSUPPTOTA9,SA_03_PUB_SUPPORT_TOT,21,Public support total,[PublicSupportTotal509] Part III Line 8(f),SCHED-A-PART-03-SECTION-A-LINE-08-COL-F,SCHED-A,SZ,PART-03,Section A Line 08 Column (F),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/PublicSupportTotal509Amt,SA_03_PZ_PUBLSUPPTOTA9,SA_03_PUB_SUPPORT_TOT,21,Public support total,[PublicSupportTotal509Amt] Part III Line 8(f),SCHED-A-PART-03-SECTION-A-LINE-08-COL-F,SCHED-A,SZ,PART-03,Section A Line 08 Column (F),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsFromLine6/CurrentTaxYearMinus4Years,SA_02_PZ_FLCTYMYEARS,SA_03_TOT_AMT_L6_CY_M4,22,Current tax year minus four years,,SCHED-A-PART-03-SECTION-B-LINE-09-COL-A,SCHED-A,SZ,PART-03,Section B Line 09 Column (A),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsFromLine6/CurrentTaxYearMinus3Years,SA_02_PZ_FLCTYMYEARS,SA_03_TOT_AMT_L6_CY_M3,22,Current tax year minus three years,,SCHED-A-PART-03-SECTION-B-LINE-09-COL-B,SCHED-A,SZ,PART-03,Section B Line 09 Column (B),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsFromLine6/CurrentTaxYearMinus2Years,SA_02_PZ_FLCTYMYEARS,SA_03_TOT_AMT_L6_CY_M2,22,Current tax year minus two years,,SCHED-A-PART-03-SECTION-B-LINE-09-COL-C,SCHED-A,SZ,PART-03,Section B Line 09 Column (C),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsFromLine6/CurrentTaxYearMinus1Year,SA_02_PZ_FLCTYMYEAR,SA_03_TOT_AMT_L6_CY_M1,22,Current tax year minus one year,,SCHED-A-PART-03-SECTION-B-LINE-09-COL-D,SCHED-A,SZ,PART-03,Section B Line 09 Column (D),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsFromLine6/CurrentTaxYear,SA_02_PZ_FRLICUTAYEEA,SA_03_TOT_AMT_L6_CY,19,Current tax year,,SCHED-A-PART-03-SECTION-B-LINE-09-COL-E,SCHED-A,SZ,PART-03,Section B Line 09 Column (E),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/AmtsFromLine6/Total,SA_02_PZ_FROMLINETOTA,SA_03_TOT_AMT_L6_TOT,20,Amts From Line6 - Total,,SCHED-A-PART-03-SECTION-B-LINE-09-COL-F,SCHED-A,SZ,PART-03,Section B Line 09 Column (F),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/GrossInvestmentIncome/CurrentTaxYearMinus4Years,SA_02_PZ_GIICTYMYEARS4,SA_03_TOT_INCOME_GRO_CY_M4,26,Current tax year minus four years,,SCHED-A-PART-03-SECTION-B-LINE-10A-COL-A,SCHED-A,SZ,PART-03,Section B Line 10a Column (A),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GrossInvestmentIncome509/CurrentTaxYearMinus4Years,SA_02_PZ_GIICTYMYEARS4,SA_03_TOT_INCOME_GRO_CY_M4,26,Current tax year minus four years,[GrossInvestmentIncome509] Part III Line 10a; [CurrentTaxYearMinus4Years] Part II and III Column (a),SCHED-A-PART-03-SECTION-B-LINE-10A-COL-A,SCHED-A,SZ,PART-03,Section B Line 10a Column (A),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/GrossInvestmentIncome509Grp/CurrentTaxYearMinus4YearsAmt,SA_02_PZ_GIICTYMYEARS4,SA_03_TOT_INCOME_GRO_CY_M4,26,Current tax year minus four years,[GrossInvestmentIncome509Grp] Part III Line 10a; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a),SCHED-A-PART-03-SECTION-B-LINE-10A-COL-A,SCHED-A,SZ,PART-03,Section B Line 10a Column (A),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/GrossInvestmentIncome/CurrentTaxYearMinus3Years,SA_02_PZ_GIICTYMYEARS3,SA_03_TOT_INCOME_GRO_CY_M3,26,Current tax year minus three years,,SCHED-A-PART-03-SECTION-B-LINE-10A-COL-B,SCHED-A,SZ,PART-03,Section B Line 10a Column (B),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GrossInvestmentIncome509/CurrentTaxYearMinus3Years,SA_02_PZ_GIICTYMYEARS3,SA_03_TOT_INCOME_GRO_CY_M3,26,Current tax year minus three years,[GrossInvestmentIncome509] Part III Line 10a; [CurrentTaxYearMinus3Years] Part II and III Column (b),SCHED-A-PART-03-SECTION-B-LINE-10A-COL-B,SCHED-A,SZ,PART-03,Section B Line 10a Column (B),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/GrossInvestmentIncome509Grp/CurrentTaxYearMinus3YearsAmt,SA_02_PZ_GIICTYMYEARS3,SA_03_TOT_INCOME_GRO_CY_M3,26,Current tax year minus three years,[GrossInvestmentIncome509Grp] Part III Line 10a; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b),SCHED-A-PART-03-SECTION-B-LINE-10A-COL-B,SCHED-A,SZ,PART-03,Section B Line 10a Column (B),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/GrossInvestmentIncome/CurrentTaxYearMinus2Years,SA_02_PZ_GIICTYMYEARS2,SA_03_TOT_INCOME_GRO_CY_M2,26,Current tax year minus two years,,SCHED-A-PART-03-SECTION-B-LINE-10A-COL-C,SCHED-A,SZ,PART-03,Section B Line 10a Column (C),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GrossInvestmentIncome509/CurrentTaxYearMinus2Years,SA_02_PZ_GIICTYMYEARS2,SA_03_TOT_INCOME_GRO_CY_M2,26,Current tax year minus two years,[GrossInvestmentIncome509] Part III Line 10a; [CurrentTaxYearMinus2Years] Part II and III Column (c),SCHED-A-PART-03-SECTION-B-LINE-10A-COL-C,SCHED-A,SZ,PART-03,Section B Line 10a Column (C),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/GrossInvestmentIncome509Grp/CurrentTaxYearMinus2YearsAmt,SA_02_PZ_GIICTYMYEARS2,SA_03_TOT_INCOME_GRO_CY_M2,26,Current tax year minus two years,[GrossInvestmentIncome509Grp] Part III Line 10a; [CurrentTaxYearMinus2YearsAmt] Part II and III Column (c),SCHED-A-PART-03-SECTION-B-LINE-10A-COL-C,SCHED-A,SZ,PART-03,Section B Line 10a Column (C),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/GrossInvestmentIncome/CurrentTaxYearMinus1Year,SA_02_PZ_GIICTYMYEAR1,SA_03_TOT_INCOME_GRO_CY_M1,26,Current tax year minus one year,,SCHED-A-PART-03-SECTION-B-LINE-10A-COL-D,SCHED-A,SZ,PART-03,Section B Line 10a Column (D),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GrossInvestmentIncome509/CurrentTaxYearMinus1Year,SA_02_PZ_GIICTYMYEAR1,SA_03_TOT_INCOME_GRO_CY_M1,26,Current tax year minus one year,[GrossInvestmentIncome509] Part III Line 10a; [CurrentTaxYearMinus1Year] Part II and III Column (d),SCHED-A-PART-03-SECTION-B-LINE-10A-COL-D,SCHED-A,SZ,PART-03,Section B Line 10a Column (D),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/GrossInvestmentIncome509Grp/CurrentTaxYearMinus1YearAmt,SA_02_PZ_GIICTYMYEAR1,SA_03_TOT_INCOME_GRO_CY_M1,26,Current tax year minus one year,[GrossInvestmentIncome509Grp] Part III Line 10a; [CurrentTaxYearMinus1YearAmt] Part II and III Column (d),SCHED-A-PART-03-SECTION-B-LINE-10A-COL-D,SCHED-A,SZ,PART-03,Section B Line 10a Column (D),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/GrossInvestmentIncome/CurrentTaxYear,SA_02_PZ_GRININCUTAYE,SA_03_TOT_INCOME_GRO_CY,23,Current tax year,,SCHED-A-PART-03-SECTION-B-LINE-10A-COL-E,SCHED-A,SZ,PART-03,Section B Line 10a Column (E),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GrossInvestmentIncome509/CurrentTaxYear,SA_02_PZ_GRININCUTAYE,SA_03_TOT_INCOME_GRO_CY,23,Current tax year,[GrossInvestmentIncome509] Part III Line 10a; [CurrentTaxYear] Part II and III Column (e),SCHED-A-PART-03-SECTION-B-LINE-10A-COL-E,SCHED-A,SZ,PART-03,Section B Line 10a Column (E),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/GrossInvestmentIncome509Grp/CurrentTaxYearAmt,SA_02_PZ_GRININCUTAYE,SA_03_TOT_INCOME_GRO_CY,23,Current tax year,[GrossInvestmentIncome509Grp] Part III Line 10a; [CurrentTaxYearAmt] Part II and III Column (e),SCHED-A-PART-03-SECTION-B-LINE-10A-COL-E,SCHED-A,SZ,PART-03,Section B Line 10a Column (E),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/GrossInvestmentIncome/Total,SA_02_PZ_GROINVINCTOT,SA_03_TOT_INCOME_GRO_TOT,24,Gross Investment Income - Total,,SCHED-A-PART-03-SECTION-B-LINE-10A-COL-F,SCHED-A,SZ,PART-03,Section B Line 10a Column (F),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/GrossInvestmentIncome509/Total,SA_02_PZ_GROINVINCTOT,SA_03_TOT_INCOME_GRO_TOT,24,Gross Investment Income509 - Total,[GrossInvestmentIncome509] Part III Line 10a; [Total] Part II and III Column (f),SCHED-A-PART-03-SECTION-B-LINE-10A-COL-F,SCHED-A,SZ,PART-03,Section B Line 10a Column (F),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/GrossInvestmentIncome509Grp/TotalAmt,SA_02_PZ_GROINVINCTOT,SA_03_TOT_INCOME_GRO_TOT,24,Gross Investment Income509 Grp - Total,[GrossInvestmentIncome509Grp] Part III Line 10a; [TotalAmt] Part II and III Column (f),SCHED-A-PART-03-SECTION-B-LINE-10A-COL-F,SCHED-A,SZ,PART-03,Section B Line 10a Column (F),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/Post1975UBTI/CurrentTaxYearMinus4Years,SA_02_PZ_PUBTICTYMYEA4,SA_03_TOT_INCOME_UBIZ_CY_M4,27,Current tax year minus four years,,SCHED-A-PART-03-SECTION-B-LINE-10B-COL-A,SCHED-A,SZ,PART-03,Section B Line 10b Column (A),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/Post1975UBTI/CurrentTaxYearMinus4Years,SA_02_PZ_PUBTICTYMYEA4,SA_03_TOT_INCOME_UBIZ_CY_M4,27,Current tax year minus four years,[Post1975UBTI] Part III Line 10b; [CurrentTaxYearMinus4Years] Part II and III Column (a),SCHED-A-PART-03-SECTION-B-LINE-10B-COL-A,SCHED-A,SZ,PART-03,Section B Line 10b Column (A),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/Post1975UBTIGrp/CurrentTaxYearMinus4YearsAmt,SA_02_PZ_PUBTICTYMYEA4,SA_03_TOT_INCOME_UBIZ_CY_M4,27,Current tax year minus four years,[Post1975UBTIGrp] Part III Line 10b; [CurrentTaxYearMinus4YearsAmt] Part II and III Column (a),SCHED-A-PART-03-SECTION-B-LINE-10B-COL-A,SCHED-A,SZ,PART-03,Section B Line 10b Column (A),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIII/Post1975UBTI/CurrentTaxYearMinus3Years,SA_02_PZ_PUBTICTYMYEA3,SA_03_TOT_INCOME_UBIZ_CY_M3,27,Current tax year minus three years,,SCHED-A-PART-03-SECTION-B-LINE-10B-COL-B,SCHED-A,SZ,PART-03,Section B Line 10b Column (B),PZ,,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,,,,,,
/Return/ReturnData/IRS990ScheduleA/Post1975UBTI/CurrentTaxYearMinus3Years,SA_02_PZ_PUBTICTYMYEA3,SA_03_TOT_INCOME_UBIZ_CY_M3,27,Current tax year minus three years,[Post1975UBTI] Part III Line 10b; [CurrentTaxYearMinus3Years] Part II and III Column (b),SCHED-A-PART-03-SECTION-B-LINE-10B-COL-B,SCHED-A,SZ,PART-03,Section B Line 10b Column (B),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990ScheduleA/Post1975UBTIGrp/CurrentTaxYearMinus3YearsAmt,SA_02_PZ_PUBTICTYMYEA3,SA_03_TOT_INCOME_UBIZ_CY_M3,27,Current tax year minus three years,[Post1975UBTIGrp] Part III Line 10b; [CurrentTaxYearMinus3YearsAmt] Part II and III Column (b),SCHED-A-PART-03-SECTION-B-LINE-10B-COL-B,SCHED-A,SZ,PART-03,Section B Line 10b Column (B),PZ,USAmountType,numeric,ONE,SA-P03-T00-SUPPORT_SCHEDULE_509,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
