"VARIABLE_NAME","DESCRIPTION","LOCATION_CODE","SCOPE","FORM","PART","RDB_TABLE","PRODUCTION_RULE","XPATH","VERSION","REQUIRED","NOTES"
"SG_PC_01_FUNACTINFACT","Fundraiser Activity Info Grp - Activity","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ActivityTxt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_01_FAIFAALINE11","Foreign Address - AddressLine1","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine1","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FAIFAALINE11","Foreign Address - AddressLine1Txt","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine1Txt","2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FAIFAALINE22","Foreign Address - AddressLine2","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine2","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FAIFAALINE22","Foreign Address - AddressLine2Txt","SCHED-G-PART-01-LINE-2b","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine2Txt","2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_01_FUACINFOADCI","Foreign Address - City","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/City","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FUACINFOADCI","Foreign Address - City","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/CityNm","2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FUACINFOADCO","Foreign Address - Country","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/Country","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FUACINFOADCO","Foreign Address - Country","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/CountryCd","2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FAIFAFPOSTAL","Foreign Address - Postal code","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/ForeignPostalCd","2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FAIFAPCODE","Foreign Address - Postal code","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/PostalCode","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FAIFAPOSTATE","Province or state","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/ProvinceOrState","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FAIFAPOSTATE","Province or state","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/ProvinceOrStateNm","2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FAIFCOFIND","Fundraiser control of funds?","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/FundraiserControlOfFundsInd","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_01_FUACINGRREEC","Gross receipts from activity","SCHED-G-PART-01-LINE-2b","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/GrossReceiptsAmt","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FUACINNETOOR","Amount paid to (or retained by) organization","SCHED-G-PART-01-LINE-2b","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/NetToOrganizationAmt","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FAIOBNBNLINE1","Organization Business Name - BusinessNameLine1","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/OrganizationBusinessName/BusinessNameLine1","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FAIOBNBNLINE1","Organization Business Name - BusinessNameLine1Txt","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/OrganizationBusinessName/BusinessNameLine1Txt","2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FAIOBNBNLINE2","Organization Business Name - BusinessNameLine2","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/OrganizationBusinessName/BusinessNameLine2","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FAIOBNBNLINE2","Organization Business Name - BusinessNameLine2Txt","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/OrganizationBusinessName/BusinessNameLine2Txt","2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FUNACTINFPER","Name of individual","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/PersonNm","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_01_FUACINREBYCO","Amount paid to (or retained by) fundraiser listed in (i)","SCHED-G-PART-01-LINE-2b","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/RetainedByContractorAmt","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FUACINADADLI1","USAddress - AddressLine1","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine1","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FUACINADADLI1","USAddress - AddressLine1Txt","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine1Txt","2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FUACINADADLI2","USAddress - AddressLine2","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine2","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FUACINADADLI2","USAddress - AddressLine2Txt","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine2Txt","2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FUACINADCIIT","USAddress - City","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/City","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FUACINADCIIT","USAddress - CityNm","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/CityNm","2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FUACINADSTTA","USAddress - State","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/State","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FUACINADSTAB","USAddress - StateAbbreviationCd","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/StateAbbreviationCd","2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FAIAZIP","USAddress - ZIPCd","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/ZIPCd","2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0",NA,NA
"SG_PC_01_FAIAZIPCODE","USAddress - ZIPCode","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/ZIPCode","2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0",NA,NA
"SG_PC_01_FUNACTINFACT","Fundraiser Activity Information - Activity","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/Activity","2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;",NA,NA
"SG_PC_01_FAIAFALINE11","Address Foreign - AddressLine1","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/AddressLine1","2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FAIAFALINE22","Address Foreign - AddressLine2","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/AddressLine2","2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FUACINADFOCI","Address Foreign - City","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/City","2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FUACINADFOCO","Address Foreign - Country","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/Country","2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FAIAFPCODE","Address Foreign - Postal code","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/PostalCode","2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FAIAFPOSTATE","Province or state","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/ProvinceOrState","2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FUACINADADLI1","Address US - AddressLine1","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/AddressLine1","2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FUACINADADLI2","Address US - AddressLine2","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/AddressLine2","2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FUACINADCIIT","Address US - City","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/City","2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FUACINADSTTA","Address US - State","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/State","2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FAIAZIPCODE","Address US - ZIPCode","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/ZIPCode","2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FAIARBCONTRA","Amount paid to (or retained by) fundraiser listed in (i)","SCHED-G-PART-01-LINE-2b","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/AmountRetainedByContractor","2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FAIFCOFUNDS","Fundraiser control of funds?","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/FundraiserControlOfFunds","2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;",NA,NA
"SG_PC_01_FUACINGRREEC","Gross receipts from activity","SCHED-G-PART-01-LINE-2b","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/GrossReceipts","2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FUACINNAOFIN","Name of individual","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/NameOfIndividual","2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;",NA,NA
"SG_PC_01_FAINOOBNLINE1","Name Of Organization - BusinessNameLine1","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/NameOfOrganization/BusinessNameLine1","2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FAINOOBNLINE2","Name Of Organization - BusinessNameLine2","SCHED-G-PART-01","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/NameOfOrganization/BusinessNameLine2","2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_01_FUACINNETOOR","Amount paid to (or retained by) organization","SCHED-G-PART-01-LINE-2b","PZ","SG","PART-01","","","/Return/ReturnData/IRS990ScheduleG/FundraiserActivityInformation/NetToOrganization","2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7",NA,NA
"SG_PC_02_FUEVINCAPREV1","Cash prizes; event no.1","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CashPrizesEvent1Amt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FUEVINCAPREV2","Cash prizes; event no.2","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CashPrizesEvent2Amt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FEICPOEVENTS","Cash prizes; other events","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CashPrizesOtherEventsAmt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FEICPTEVENTS","Cash prizes; total","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CashPrizesTotalEventsAmt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FUEVINCHCOTO","Charitable contributions; total","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CharitableContributionsTotAmt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FUEVINCHCOEV1","Charitable contributions; event no.1","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CharitableContriEvent1Amt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FUEVINCHCOEV2","Charitable contributions; event no.2","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CharitableContriEvent2Amt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FEICCOEVENTS","Charitable contributions; other events","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/CharitableContriOtherEventsAmt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FEIDESEVENTS","Direct expense summary","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/DirectExpenseSummaryEventsAmt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FUEVINENEVVE1","Entertainment expenses; event no.1","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/EntertainmentEvent1Amt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FUEVINENEVVE2","Entertainment expenses; event no.2","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/EntertainmentEvent2Amt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FUEVINENOTEV","Entertainment expenses; other events","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/EntertainmentOtherEventsAmt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FUEVINENTOEV","Entertainment costs; total","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/EntertainmentTotalEventsAmt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FUNEVEINFEVE1","Name of event no.1","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/Event1Nm","2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FUNEVEINFEVE2","Name of event no.2","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/Event2Nm","2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FEIFABEVENT11","Food and beverage expenses; event no.1","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/FoodAndBeverageEvent1Amt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
"SG_PC_02_FEIFABEVENT22","Food and beverage expenses; event no.2","SCHED-G-PART-02","PZ","SG","PART-02","","","/Return/ReturnData/IRS990ScheduleG/FundraisingEventInformationGrp/FoodAndBeverageEvent2Amt","2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;",NA,NA
