variable_name,description,scope,location_code,form,part,data_type,required,cardinality,rdb_table,xpath,version,production_rule,last_version_modified
SL_02_PZ_LOTAORPRAMMO,Original principal amount,PZ,SCHED-L-PART-02,SCHED-L,PART-02,USAmountType,,,,/Return/ReturnData/IRS990ScheduleL/LoanTable/OriginalPrincipalAmount,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_02_PZ_LOTAPUOFLOOA,Purpose of loan,PZ,SCHED-L-PART-02,SCHED-L,PART-02,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/LoanTable/PurposeOfLoan,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_02_PZ_LOTAREWIORRG,Loan Table - RelationshipWithOrganization,PZ,SCHED-L-PART-02,SCHED-L,PART-02,,,,,/Return/ReturnData/IRS990ScheduleL/LoanTable/RelationshipWithOrganization,,,Oct-16-2017
SL_02_PZ_LOATABWRIAGR,Written agreement?,PZ,SCHED-L-PART-02,SCHED-L,PART-02,BooleanType,,,,/Return/ReturnData/IRS990ScheduleL/LoanTable/WrittenAgreement,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_05_PZ_SUPINFDETEXP,Form; part and line number reference explanation,PZ,SCHED-L-PART-05,SCHED-L,PART-05,ExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/SupplementalInformationDetail/ExplanationTxt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_05_PZ_SIDFALRDESC,Form; part and line number reference,PZ,SCHED-L-PART-05,SCHED-L,PART-05,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleL/SupplementalInformationDetail/FormAndLineReferenceDesc,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_05_PZ_SUPINFDETIDE,Supplemental Information Detail - Identifier,PZ,SCHED-L-PART-05,SCHED-L,PART-05,,,,,/Return/ReturnData/IRS990ScheduleL/SupplementalInformationDetail/IdentifierTxt,2013v1.0;,,Oct-16-2017
SL_01_PZ_TAXIMPIMPOSE,Amount of tax imposed,PZ,SCHED-L-PART-01-LINE-2,SCHED-L,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleL/TaxImposedAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_01_PZ_TAXREIREIMBU,Amount of tax reimbursed,PZ,SCHED-L-PART-01-LINE-3,SCHED-L,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleL/TaxReimbursedAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SL_02_PZ_TOTABALADUEU,Total balance due,PZ,SCHED-L-PART-02,SCHED-L,PART-02,USAmountType,,,,/Return/ReturnData/IRS990ScheduleL/TotalBalanceDue,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,,Oct-16-2017
SL_02_PZ_TOTABALADUEU,Total balance due,PZ,SCHED-L-PART-02,SCHED-L,PART-02,USAmountType,,,,/Return/ReturnData/IRS990ScheduleL/TotalBalanceDueAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,,Oct-16-2017
SM_01_PC_ANPRTHMUBEHE,Any property that must be held?,PC,SCHED-M-PART-01-LINE-30a,SCHED-M,PART-01,BooleanType,,,,/Return/ReturnData/IRS990ScheduleM/AnyPropertyThatMustBeHeld,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_ANPRTHMUBEHE,Any property that must be held?,PC,SCHED-M-PART-01-LINE-30a,SCHED-M,PART-01,BooleanType,,,,/Return/ReturnData/IRS990ScheduleM/AnyPropertyThatMustBeHeldInd,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_ARARMEOFDERE,Method of determining revenues,PC,SCHED-M-PART-01-LINE-24,SCHED-M,PART-01,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleM/ArchaeologicalArtifacts/MethodOfDeterminingRevenues,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_ARARNOCACHHE,Checkbox for lines on Part I,PC,SCHED-M-PART-01-LINE-24,SCHED-M,PART-01,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleM/ArchaeologicalArtifacts/NonCashCheckbox,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_ARARNOCORPF9,Revenues reported on F990; Pt VIII; line 1g,PC,SCHED-M-PART-01-LINE-24,SCHED-M,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleM/ArchaeologicalArtifacts/NoncashContribsRptdF990,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_ARARNUOFCOON,Number of contributions,PC,SCHED-M-PART-01-LINE-24,SCHED-M,PART-01,IntegerNNType,,,,/Return/ReturnData/IRS990ScheduleM/ArchaeologicalArtifacts/NumberOfContributions,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_ARCARTCONCNT,Number of contributions,PC,SCHED-M-PART-01-LINE-24,SCHED-M,PART-01,IntegerNNType,,,,/Return/ReturnData/IRS990ScheduleM/ArchaeologicalArtifactsGrp/ContributionCnt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_ARARMEOFDERE,Method of determining revenues,PC,SCHED-M-PART-01-LINE-24,SCHED-M,PART-01,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleM/ArchaeologicalArtifactsGrp/MethodOfDeterminingRevenuesTxt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_ARARNOCACHIN,Checkbox for lines on Part I,PC,SCHED-M-PART-01-LINE-24,SCHED-M,PART-01,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleM/ArchaeologicalArtifactsGrp/NonCashCheckboxInd,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_ARARNOCORPF9,Revenues reported on F990; Pt VIII; line 1g,PC,SCHED-M-PART-01-LINE-24,SCHED-M,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleM/ArchaeologicalArtifactsGrp/NoncashContributionsRptF990Amt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_AFIMODREVENU,Method of determining revenues,PC,SCHED-M-PART-01-LINE-3,SCHED-M,PART-01,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterest/MethodOfDeterminingRevenues,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_ARFRINNOCACH,Checkbox for lines on Part I,PC,SCHED-M-PART-01-LINE-3,SCHED-M,PART-01,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterest/NonCashCheckbox,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_AFINCRF9900,Revenues reported on F990; Pt VIII; line 1g,PC,SCHED-M-PART-01-LINE-3,SCHED-M,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterest/NoncashContribsRptdF990,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_ARFRINNUOFCO,Number of contributions,PC,SCHED-M-PART-01-LINE-3,SCHED-M,PART-01,IntegerNNType,,,,/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterest/NumberOfContributions,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_ARFRINCOCNNT,Number of contributions,PC,SCHED-M-PART-01-LINE-3,SCHED-M,PART-01,IntegerNNType,,,,/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterestGrp/ContributionCnt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_AFIMODREVENU,Method of determining revenues,PC,SCHED-M-PART-01-LINE-3,SCHED-M,PART-01,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterestGrp/MethodOfDeterminingRevenuesTxt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_AFINCCIND,Checkbox for lines on Part I,PC,SCHED-M-PART-01-LINE-3,SCHED-M,PART-01,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterestGrp/NonCashCheckboxInd,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_AFINCRF9900,Revenues reported on F990; Pt VIII; line 1g,PC,SCHED-M-PART-01-LINE-3,SCHED-M,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleM/ArtFractionalInterestGrp/NoncashContributionsRptF990Amt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_AHTMODREVENU,Method of determining revenues,PC,SCHED-M-PART-01-LINE-2,SCHED-M,PART-01,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasures/MethodOfDeterminingRevenues,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_ARHITRNOCACH,Checkbox for lines on Part I,PC,SCHED-M-PART-01-LINE-2,SCHED-M,PART-01,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasures/NonCashCheckbox,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_AHTNCRF9900,Revenues reported on F990; Pt VIII; line 1g,PC,SCHED-M-PART-01-LINE-2,SCHED-M,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasures/NoncashContribsRptdF990,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_ARHITRNUOFCO,Number of contributions,PC,SCHED-M-PART-01-LINE-2,SCHED-M,PART-01,IntegerNNType,,,,/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasures/NumberOfContributions,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_ARHITRCOCNNT,Number of contributions,PC,SCHED-M-PART-01-LINE-2,SCHED-M,PART-01,IntegerNNType,,,,/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasuresGrp/ContributionCnt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_AHTMODREVENU,Method of determining revenues,PC,SCHED-M-PART-01-LINE-2,SCHED-M,PART-01,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasuresGrp/MethodOfDeterminingRevenuesTxt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_AHTNCCIND,Checkbox for lines on Part I,PC,SCHED-M-PART-01-LINE-2,SCHED-M,PART-01,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasuresGrp/NonCashCheckboxInd,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_AHTNCRF9900,Revenues reported on F990; Pt VIII; line 1g,PC,SCHED-M-PART-01-LINE-2,SCHED-M,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasuresGrp/NoncashContributionsRptF990Amt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_BOPLMEOFDERE,Method of determining revenues,PC,SCHED-M-PART-01-LINE-7,SCHED-M,PART-01,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleM/BoatsAndPlanes/MethodOfDeterminingRevenues,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_BOPLNOCACHHE,Checkbox for lines on Part I,PC,SCHED-M-PART-01-LINE-7,SCHED-M,PART-01,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleM/BoatsAndPlanes/NonCashCheckbox,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_BOPLNOCORPF9,Revenues reported on F990; Pt VIII; line 1g,PC,SCHED-M-PART-01-LINE-7,SCHED-M,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleM/BoatsAndPlanes/NoncashContribsRptdF990,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_BOPLNUOFCOON,Number of contributions,PC,SCHED-M-PART-01-LINE-7,SCHED-M,PART-01,IntegerNNType,,,,/Return/ReturnData/IRS990ScheduleM/BoatsAndPlanes/NumberOfContributions,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,,Oct-16-2017
SM_01_PC_BOAPLACONCNT,Number of contributions,PC,SCHED-M-PART-01-LINE-7,SCHED-M,PART-01,IntegerNNType,,,,/Return/ReturnData/IRS990ScheduleM/BoatsAndPlanesGrp/ContributionCnt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_BOPLMEOFDERE,Method of determining revenues,PC,SCHED-M-PART-01-LINE-7,SCHED-M,PART-01,LineExplanationType,,,,/Return/ReturnData/IRS990ScheduleM/BoatsAndPlanesGrp/MethodOfDeterminingRevenuesTxt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_BOPLNOCACHIN,Checkbox for lines on Part I,PC,SCHED-M-PART-01-LINE-7,SCHED-M,PART-01,CheckboxType,,,,/Return/ReturnData/IRS990ScheduleM/BoatsAndPlanesGrp/NonCashCheckboxInd,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
SM_01_PC_BOPLNOCORPF9,Revenues reported on F990; Pt VIII; line 1g,PC,SCHED-M-PART-01-LINE-7,SCHED-M,PART-01,USAmountType,,,,/Return/ReturnData/IRS990ScheduleM/BoatsAndPlanesGrp/NoncashContributionsRptF990Amt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,,Oct-16-2017
