Versions,Source,Line,Description,Type,MinOccur,MaxOccur,Xpath,2007v2.0,2007v2.1,2007v2.10,2007v2.11,2007v2.2,2007v2.3,2007v2.4,2007v2.6,2008v2.10,2008v2.5,2008v2.7,2008v2.9,2009v1.0,2009v1.1,2009v1.2,2009v1.3,2009v1.4,2009v1.7,2010v3.2,2010v3.4,2010v3.6,2010v3.7,2011v1.2,2011v1.3,2011v1.4,2011v1.5,2012v2.0,2012v2.1,2012v2.2,2012v2.3,2012v3.0,2013v3.0,2013v3.1,2013v4.0,2014v5.0,2014v6.0
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-A Column (b),Current year minus 2,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/AvgLobbyingNontaxableAmountGrp/CurrentYearMinus2Amt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078,689,1313,1965,228
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-A Column (a),Current year minus 3,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/AvgLobbyingNontaxableAmountGrp/CurrentYearMinus3Amt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016,646,1262,1854,214
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-A Column (e),Total,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/AvgLobbyingNontaxableAmountGrp/TotalAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222,832,1493,2278,266
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-A Column (d),Current year,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/CurrentYearAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018,681,1254,1828,208
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-A Column (c),Current year minus 1,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/CurrentYearMinus1Amt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,635,1232,1790,194
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-A Column (b),Current year minus 2,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/CurrentYearMinus2Amt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,613,1187,1708,195
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-A Column (a),Current year minus 3,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/CurrentYearMinus3Amt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,574,1160,1642,182
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-A Column (e),Total,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/TotalAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123,773,1363,2079,237
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part III-B Line 4,"If notices were sent and the amount on line 2c exceeds the amount on line 3, what portion of that amount does the organization agree to carryover to the reasonable estimate of nondeductible lobbying and political expenditure next year?",USAmountType,0,,/Return/ReturnData/IRS990ScheduleC/CarriedOverAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,317,242,900,49
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part I-B Line 4a,"If the filing organization incurred in a section 4955 tax, did it file Form 4720 for this year?",BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/CorrectionMade,,,,,,,,,,,,,1,,29,58,2,461,1206,587,29,414,4131,1,,776,820,210,20,27,3,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part I-B Line 4a,"If the filing organization incurred in a section 4955 tax, did it file Form 4720 for this year?",BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/CorrectionMadeInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,730,357,782,77
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-B Line 1g Column (a),"Direct contact with legislators, their staffs, government officials, or a legislative body?",BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/DirectContactLegislators,,,,,,,,,,,3,3,2,1,271,129,135,2339,1727,3997,29,1079,7236,1316,1,2591,686,4903,124,944,34,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-B Line 1g Column (b),"Direct contact with legislators, their staffs, government officials, or a legislative body (only for section 501(c)(3))",USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/DirectContactLegislatorsAmount,,,,,,,,,,,,3,,1,96,45,56,890,364,1342,5,298,1178,98,,871,309,1520,33,365,17,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-B Line 1g Column (b),"Direct contact with legislators, their staffs, government officials, or a legislative body (only for section 501(c)(3))",USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/DirectContactLegislatorsAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635,433,1272,1056,173
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-B Line 1g Column (a),"Direct contact with legislators, their staffs, government officials, or a legislative body?",BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/DirectContactLegislatorsInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615,1996,3215,3650,424
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part III-B Line 1,"Dues, assessments and similar amounts from members",USAmountType,0,,/Return/ReturnData/IRS990ScheduleC/DuesAssessments,,,,,,,,,,,1,1,,,8,34,55,315,1070,1382,2,78,2842,81,,488,735,2719,86,345,11,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part III-B Line 1,"Dues, assessments and similar amounts from members",USAmountType,0,,/Return/ReturnData/IRS990ScheduleC/DuesAssessmentsAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,1449,920,3852,213
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part I-C Line 1,Enter the amount directly expended by the filing organization for section 527 exempt function activities,USAmountType,0,,/Return/ReturnData/IRS990ScheduleC/Expended527ActivitiesAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,164,173,587,24
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part I-C Line 4,Did the filing organization file Form 1120-POL for this year?,BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/Form1120PolFiled,,,,,,,,,,,2,1,,,16,54,13,357,1466,845,29,421,4974,36,,761,1591,811,53,201,10,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part I-C Line 4,Did the filing organization file Form 1120-POL for this year?,BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/Form1120POLFiledInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,1984,594,2746,163
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-A Line 1j,"If there is an amount other than zero on either line h or line i, did the organization file Form 4720 reporting section 4911 tax for this year?",BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/Form4720Filed,,,,,,,,,,,,,,,11,45,3,399,862,548,29,490,3852,28,,714,480,136,9,104,5,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-B Line 2d Column (a),"If the filing organization incurred a section 4912 tax, did it file Form 4720 for this year?",BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/Form4720Filed4912Tax,,,,,,,,,,,,,,,20,53,9,551,904,640,29,549,3914,63,,752,368,277,19,108,5,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-B Line 2d Column (a),"If the filing organization incurred a section 4912 tax, did it file Form 4720 for this year?",BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/Form4720Filed4912TaxInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,458,261,450,45
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part I-B Line 3,,BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/Form4720Filed4955Tax,,,,,,,,,,,,,1,,38,60,2,463,1233,631,29,414,4211,1,,777,821,285,22,27,3,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-A Line 1j,"If there is an amount other than zero on either line h or line i, did the organization file Form 4720 reporting section 4911 tax for this year?",BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/Form4720FiledInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,448,284,513,49
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part I-B Line 3,,BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/Form4720FiledSection4955TaxInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,788,369,832,81
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part IV,Explanation,ExplanationType,0,,/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIV/Explanation,,,,,,,,,,,2,2,1,,160,99,147,2086,1135,3490,14,823,3868,311,,2411,827,5232,102,1238,40,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part IV,Identifier,LineExplanationType,0,,/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIV/Identifier,,,,,,,,,,,2,2,,,158,89,147,1987,995,3342,3,711,3434,291,,2264,742,4983,100,851,36,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part IV,Return reference,LineExplanationType,0,,/Return/ReturnData/IRS990ScheduleC/Form990ScheduleCPartIV/ReturnReference,,,,,,,,,,,2,2,,,153,54,132,1821,876,2970,14,675,3100,207,,2063,548,4423,88,1078,34,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-B Line 1f Column (a),Grants to other organizations for lobbying purposes?,BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/GrantsOtherOrganizations,,,,,,,,,,,3,3,2,,270,129,135,2330,1719,3971,29,1071,7216,1314,1,2579,686,4886,123,936,34,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-B Line 1f Column (b),Grants to other organizations for lobbying purposes (only for section 501(c)(3)),USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/GrantsOtherOrganizationsAmount,,,,,,,,,,,,,,,31,9,18,419,150,444,1,161,393,54,,334,77,565,2,184,12,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-B Line 1f Column (b),Grants to other organizations for lobbying purposes (only for section 501(c)(3)),USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/GrantsOtherOrganizationsAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,174,530,380,48
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-B Line 1f Column (a),Grants to other organizations for lobbying purposes?,BooleanType,0,,/Return/ReturnData/IRS990ScheduleC/GrantsOtherOrganizationsInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597,1990,3206,3632,423
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-A Line 2e(e),Grassroots ceiling amount (150% of line 2d(e)),USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/GrassrootsCeilingAmount,,,,,,,,,,,,1,,,58,34,82,858,628,1470,5,278,1918,78,,984,600,2194,42,407,14,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleC,Part II-A Line 2e(e),Grassroots ceiling amount (150% of line 2d(e)),USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/GrassrootsCeilingAmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223,821,1487,2269,263
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-A Column (d),Current year,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/GrassrootsLobbyingExpenditures/CurrentYear,,,,,,,,,,,,1,,,56,20,18,340,249,648,1,164,818,49,,400,280,873,23,194,8,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-A Column (c),Current year minus 1,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/GrassrootsLobbyingExpenditures/CurrentYearMinus1,,,,,,,,,,,,1,,,54,20,22,330,239,630,1,147,792,55,,397,273,845,22,196,4,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-A Column (b),Current year minus 2,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/GrassrootsLobbyingExpenditures/CurrentYearMinus2,,,,,,,,,,,,1,,,51,17,19,276,212,583,1,133,754,50,,358,266,811,23,193,4,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-A Column (a),Current year minus 3,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/GrassrootsLobbyingExpenditures/CurrentYearMinus3,,,,,,,,,,,,1,,,51,17,15,265,197,502,1,127,693,47,,329,263,760,18,177,3,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-A Column (e),Total,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/GrassrootsLobbyingExpenditures/Total,,,,,,,,,,,,1,,,56,22,25,377,307,695,1,189,992,59,,437,346,993,29,245,8,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-A Column (d),Current year,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/GrassrootsNontaxableAmount2/CurrentYear,,,,,,,,,,,,1,,,58,34,76,825,599,1418,5,273,1803,77,,953,561,2092,37,391,14,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleC,Part II-A Column (c),Current year minus 1,USAmountNNType,0,,/Return/ReturnData/IRS990ScheduleC/GrassrootsNontaxableAmount2/CurrentYearMinus1,,,,,,,,,,,,1,,,56,31,69,784,553,1313,5,253,1707,77,,917,540,1997,39,375,13,,,,,
