VARIABLE_NAME,DESCRIPTION,LOCATION,XPATH,VERSION,REQUIRED,NOTES,FLAG
SH-PC-02-LEDEDIOFREEV,Direct offsetting revenue,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/LeadershipDevelopmentGrp/DirectOffsettingRevenueAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,NA
SH-PC-02-LEDENECOBEEX,Net community building expense,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/LeadershipDevelopmentGrp/NetCommunityBenefitExpnsAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,NA
SH-PC-02-LEDEPESECNNT,Persons served,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/LeadershipDevelopmentGrp/PersonsServedCnt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,NA
SH-PC-02-LEDETOCOBEEX,Total community building expense,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/LeadershipDevelopmentGrp/TotalCommunityBenefitExpnsAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,NA
SH-PC-02-LEDETOEXPCCT,Percent of total expense,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/LeadershipDevelopmentGrp/TotalExpensePct,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,NA
SH-PC-04-MCJVENBNLINE1,Entity Name - BusinessNameLine1,SCHED-H-PART-04,Return/ReturnData/IRS990ScheduleH/ManagementCoAndJntVenturesGrp/EntityName/BusinessNameLine1,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,NA,NA,NA
SH-PC-04-MCJVENBNLINE1,Entity Name - BusinessNameLine1Txt,SCHED-H-PART-04,Return/ReturnData/IRS990ScheduleH/ManagementCoAndJntVenturesGrp/EntityName/BusinessNameLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-04-MCJVENBNLINE2,Entity Name - BusinessNameLine2,SCHED-H-PART-04,Return/ReturnData/IRS990ScheduleH/ManagementCoAndJntVenturesGrp/EntityName/BusinessNameLine2,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;,NA,NA,NA
SH-PC-04-MCJVENBNLINE2,Entity Name - BusinessNameLine2Txt,SCHED-H-PART-04,Return/ReturnData/IRS990ScheduleH/ManagementCoAndJntVenturesGrp/EntityName/BusinessNameLine2Txt,2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,NA
SH-PC-04-MCJVOEPOOPCT,Officers; etc. profit % or ownership %,SCHED-H-PART-04,Return/ReturnData/IRS990ScheduleH/ManagementCoAndJntVenturesGrp/OfcrEtcProfitOrOwnershipPct,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-04-MCJVOPOOPCT,Organization's profit % or ownership %,SCHED-H-PART-04,Return/ReturnData/IRS990ScheduleH/ManagementCoAndJntVenturesGrp/OrgProfitOrOwnershipPct,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-04-MCJVPPOOPCT,Physican's profit % or ownership %,SCHED-H-PART-04,Return/ReturnData/IRS990ScheduleH/ManagementCoAndJntVenturesGrp/PhysiciansProfitOrOwnershipPct,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-04-MACOJNVEPRAC,Description of entity's primary activity,SCHED-H-PART-04,Return/ReturnData/IRS990ScheduleH/ManagementCoAndJntVenturesGrp/PrimaryActivitiesTxt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-03-MEDISURPSHOR,Line 5 less line 6,SCHED-H-PART-03-LINE-7,Return/ReturnData/IRS990ScheduleH/MedicareSurplusOrShortfall,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,NA
SH-PC-03-MEDISURPSHOR,Line 5 less line 6,SCHED-H-PART-03-LINE-7,Return/ReturnData/IRS990ScheduleH/MedicareSurplusOrShortfallAmt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-01-MOSTHOSPPOLI,Policy applied to most hospitals,SCHED-H-PART-01-LINE-2,Return/ReturnData/IRS990ScheduleH/MostHospitalsPolicyInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-05-NUMBHOSPFACI,How many hospital facilities did the organization operate during the tax year?,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/NumberOfHospitalFacilities,2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,NA
SH-PC-02-OTHDIROFFREV,Direct offsetting revenue,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/Other/DirectOffsettingRevenue,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,NA
SH-PC-02-OTNECOBUEXXP,Net community building expense,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/Other/NetCommunityBuildingExpense,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,NA
SH-PC-02-OTNUOFACORPR,Number of activities or programs,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/Other/NumberOfActivitiesOrPrograms,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,NA
SH-PC-02-OTPEOFTOEXXP,Percent of total expense,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/Other/PercentOfTotalExpense,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,NA
SH-PC-02-OTHEPERSSERV,Persons served,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/Other/PersonsServed,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,NA
SH-PC-02-OTTOCOBUEXXP,Total community building expense,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/Other/TotalCommunityBuildingExpense,2008v2.0;2008v2.1;2008v2.10;2008v2.11;2008v2.12;2008v2.13;2008v2.14;2008v2.2;2008v2.3;2008v2.4;2008v2.5;2008v2.6;2008v2.7;2008v2.8;2008v2.9;2009v1.0;2009v1.1;2009v1.10;2009v1.2;2009v1.3;2009v1.4;2009v1.5;2009v1.6;2009v1.7;2009v1.8;2009v1.9;2010v1.0;2010v2.0;2010v3.0;2010v3.1;2010v3.2;2010v3.3;2010v3.4;2010v3.5;2010v3.6;2010v3.7;2011v1.4;2012v3.0;,NA,NA,NA
SH-PC-02-OCBAAOPCNT,Number of activities or programs,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/OtherCommuntityBuildingActyGrp/ActivitiesOrProgramsCnt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,NA
SH-PC-02-OCBADOREVENU,Direct offsetting revenue,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/OtherCommuntityBuildingActyGrp/DirectOffsettingRevenueAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,NA
SH-PC-02-OCBANCBEXPNS,Net community building expense,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/OtherCommuntityBuildingActyGrp/NetCommunityBenefitExpnsAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,NA
SH-PC-02-OCBAPSCNT,Persons served,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/OtherCommuntityBuildingActyGrp/PersonsServedCnt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,NA
SH-PC-02-OCBATCBEXPNS,Total community building expense,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/OtherCommuntityBuildingActyGrp/TotalCommunityBenefitExpnsAmt,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,NA
SH-PC-02-OCBATEPCT,Percent of total expense,SCHED-H-PART-02,Return/ReturnData/IRS990ScheduleH/OtherCommuntityBuildingActyGrp/TotalExpensePct,2013v1.0;2013v2.0;2013v3.0;2013v3.1;2013v4.0;2014v1.0;2014v2.0;2014v3.0;2014v4.0;2014v4.1;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;,NA,NA,NA
SH-PC-01-OTPEFROTPEER,Free other percentage,SCHED-H-PART-01-LINE-3a,Return/ReturnData/IRS990ScheduleH/OtherPercentage/FreeOtherPercentage,2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0,NA,NA,NA
SH-PC-01-OTHEPERCOTHE,Other Percentage - Other,SCHED-H-PART-01-LINE-3a,Return/ReturnData/IRS990ScheduleH/OtherPercentage/Other,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,NA
SH-PC-05-OHCFNHFNUM,Number of other facilities,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/FacilityNum,2013v1.0;2013v2.0;,NA,NA,NA
SH-PC-05-OHCFNHOHCFBN1,Business Name - BusinessNameLine1,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/BusinessName/BusinessNameLine1,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFBN1,Business Name - BusinessNameLine1Txt,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/BusinessName/BusinessNameLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFBN2,Business Name - BusinessNameLine2,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/BusinessName/BusinessNameLine2,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFBN2,Business Name - BusinessNameLine2Txt,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/BusinessName/BusinessNameLine2Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFFA,Oth Hlth Care Fclts Grp - Facility type,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/FacilityTxt,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFAA1,USAddress - AddressLine1,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/AddressLine1,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFAA1,USAddress - AddressLine1Txt,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/AddressLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFAA2,USAddress - AddressLine2,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/AddressLine2,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFAA2,USAddress - AddressLine2Txt,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/AddressLine2Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFAC,USAddress - City,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/City,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFAC,USAddress - CityNm,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/CityNm,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFAS,USAddress - State,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/State,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFAS,USAddress - StateAbbreviationCd,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/StateAbbreviationCd,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFAZ,USAddress - ZIPCd,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/ZIPCd,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-05-OHCFNHOHCFAZ,USAddress - ZIPCode,SCHED-H-PART-05,Return/ReturnData/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/ZIPCode,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,NA,NA,NA
SH-PC-01-PCENT100,IRS990 Schedule H - 100%,SCHED-H-PART-01-LINE-3a,Return/ReturnData/IRS990ScheduleH/Pcent100,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,NA
SH-PC-01-PCENT150,IRS990 Schedule H - 150%,SCHED-H-PART-01-LINE-3a,Return/ReturnData/IRS990ScheduleH/Pcent150,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,NA
SH-PC-01-PCENT200,IRS990 Schedule H - 200%,SCHED-H-PART-01-LINE-3a,Return/ReturnData/IRS990ScheduleH/Pcent200,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,NA
SH-PC-01-PCENT2D,IRS990 Schedule H - 200%,SCHED-H-PART-01-LINE-3b,Return/ReturnData/IRS990ScheduleH/Pcent200D,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,NA
SH-PC-01-PCENT250,IRS990 Schedule H - 250%,SCHED-H-PART-01-LINE-3b,Return/ReturnData/IRS990ScheduleH/Pcent250,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,NA
SH-PC-01-PCENT300,IRS990 Schedule H - 300%,SCHED-H-PART-01-LINE-3b,Return/ReturnData/IRS990ScheduleH/Pcent300,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,NA
SH-PC-01-PCENT350,IRS990 Schedule H - 350%,SCHED-H-PART-01-LINE-3b,Return/ReturnData/IRS990ScheduleH/Pcent350,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,NA
SH-PC-01-PCENT400,IRS990 Schedule H - 400%,SCHED-H-PART-01-LINE-3b,Return/ReturnData/IRS990ScheduleH/Pcent400,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,NA,NA,NA
SH-PC-01-PERCENINDND,IRS990 Schedule H - 100%,SCHED-H-PART-01-LINE-3a,Return/ReturnData/IRS990ScheduleH/Percent100Ind,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-01-PERCENINDND,IRS990 Schedule H - 150%,SCHED-H-PART-01-LINE-3a,Return/ReturnData/IRS990ScheduleH/Percent150Ind,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-01-PERCDINDINDN,IRS990 Schedule H - 200%,SCHED-H-PART-01-LINE-3b,Return/ReturnData/IRS990ScheduleH/Percent200DInd,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-01-PERCENINDND,IRS990 Schedule H - 200%,SCHED-H-PART-01-LINE-3a,Return/ReturnData/IRS990ScheduleH/Percent200Ind,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-01-PERCENINDND,IRS990 Schedule H - 250%,SCHED-H-PART-01-LINE-3b,Return/ReturnData/IRS990ScheduleH/Percent250Ind,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-01-PERCENINDND,IRS990 Schedule H - 300%,SCHED-H-PART-01-LINE-3b,Return/ReturnData/IRS990ScheduleH/Percent300Ind,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
SH-PC-01-PERCENINDND,IRS990 Schedule H - 350%,SCHED-H-PART-01-LINE-3b,Return/ReturnData/IRS990ScheduleH/Percent350Ind,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,NA,NA,NA
