Version,Source,Xpath,Type,Description,Line,MinOccur,MaxOccur
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/OtherActivitiesInd,BooleanType,Other activities?,Part II-B Line 1i Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/TotLbbyngGrassrootMnsNonTxGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/RalliesDemonstrationsAmt,USAmountNNType,"Rallies, demonstrations, seminars, conventions, speeches, lectures, or any other means (only for section 501(c)(3))",Part II-B Line 1h Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/RalliesDemonstrationsInd,BooleanType,"Rallies, demonstrations, seminars, conventions, speeches, lectures, or any other means?",Part II-B Line 1h Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/LobbyingNontaxableAmountGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/CurrentYearMinus1Amt,USAmountNNType,Current year minus 1,Part II-A Column (c),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/LimitedControlProvisionsAppInd,CheckboxType,"Check if ""A"" is checked and ""limited control"" provisions apply",Part II-A Line B,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/LobbyingCeilingAmt,USAmountNNType,Lobbying ceiling amount (150% of line 2a(e)),Part II-A Line 2b(e),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/TotalAmt,USAmountNNType,Total,Part II-A Column (e),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgLobbyingNontaxableAmountGrp/CurrentYearMinus1Amt,USAmountNNType,Current year minus 1,Part II-A Column (c),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/CurrentYearAmt,USAmountNNType,Current year,Part II-A Column (d),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/DirectContactLegislatorsAmt,USAmountNNType,"Direct contact with legislators, their staffs, government officials, or a legislative body (only for section 501(c)(3))",Part II-B Line 1g Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgLobbyingNontaxableAmountGrp/CurrentYearMinus3Amt,USAmountNNType,Current year minus 3,Part II-A Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/TotalLobbyingExpendGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/DirectContactLegislatorsInd,BooleanType,"Direct contact with legislators, their staffs, government officials, or a legislative body?",Part II-B Line 1g Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/LobbyingNontaxableAmountGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/GrantsOtherOrganizationsAmt,USAmountNNType,Grants to other organizations for lobbying purposes (only for section 501(c)(3)),Part II-B Line 1f Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/TotalLobbyingExpendGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/GrantsOtherOrganizationsInd,BooleanType,Grants to other organizations for lobbying purposes?,Part II-B Line 1f Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/PublicationsOrBroadcastAmt,USAmountNNType,"Publications, or published or broadcast statements (only for section 501(c)(3))",Part II-B Line 1e Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/TotalDirectLobbyingGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/PublicationsOrBroadcastInd,BooleanType,"Publications, or published or broadcast statements?",Part II-B Line 1e Column(a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/MailingsMembersAmt,USAmountNNType,Media advertisements amount (only for section 501(c)(3)),Part II-B Line 1d Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/TotLbbyExpendMnsLbbyngNonTxGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/PaidInternalFundsAmt,USAmountType,Amount paid from internal funds,Part I-C Line 5(d),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/CountryCd,CountryType,Country,None,None,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/MailingsMembersInd,BooleanType,"Mailings to members, legislators, or to the public?",Part II-B Line 1d Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/MediaAdvertisementsAmt,USAmountNNType,Media advertisements amount (only for section 501(c)(3)),Part II-B Line 1c Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/TotalExemptPurposeExpendGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/MediaAdvertisementsInd,BooleanType,Media advertisements?,Part II-B Line 1c Column(a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/TotalExemptPurposeExpendGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/PaidStaffOrManagementInd,BooleanType,Paid staff or management?,Part II-B Line 1b Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/VolunteersInd,BooleanType,Volunteers?,Part II-B Line 1a Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/GrassrootsCeilingAmt,USAmountNNType,Grassroots ceiling amount (150% of line 2d(e)),Part II-A Line 2e(e),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/OtherExemptPurposeExpendGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/OtherExemptPurposeExpendGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/GrassrootsNontaxableGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/GrassrootsNontaxableGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/CurrentYearAmt,USAmountNNType,Current year,Part II-A Column (d),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/OrganizationBusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/TotalGrassrootsLobbyingGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/TotalGrassrootsLobbyingGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/CurrentYearMinus3Amt,USAmountNNType,Current year minus 3,Part II-A Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/AddressLine2Txt,StreetAddressType,None,None,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/ContributionsRcvdDlvrAmt,USAmountType,Amount of contributions received and delivered,Part I-C Line 5(e),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/ProvinceOrStateNm,TextType,Province or state,None,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgGrassrootsNontaxableGrp/CurrentYearMinus3Amt,USAmountNNType,Current year minus 3,Part II-A Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/ForeignPostalCd,TextType,Postal code,None,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgGrassrootsNontaxableGrp/TotalAmt,USAmountNNType,Total,Part II-A Column (e),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/USAddress/AddressLine2Txt,StreetAddressType,None,None,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/OrganizationBusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgGrassrootsNontaxableGrp/CurrentYearMinus1Amt,USAmountNNType,Current year minus 1,Part II-A Column (c),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgGrassrootsNontaxableGrp/CurrentYearMinus2Amt,USAmountNNType,Current year minus 2,Part II-A Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/EIN,EINType,EIN,Part I-C Line 5(c),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/NotDescribedSection501c3Ind,BooleanType,Did the activities in line 1 cause the organization to be not described in section 501(c)(3)?,Part II-B Line 2a Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/OrganizationBelongsAffltGrpInd,CheckboxType,Check if the organization belongs to an affiliated group,Part II-A Line A,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/TotalLobbyingExpendituresAmt,USAmountNNType,Total Line 1c through 1i (only for section 501(c)(3)),Part II-B Line 1j Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgGrassrootsNontaxableGrp/CurrentYearAmt,USAmountNNType,Current year,Part II-A Column (d),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/CurrentYearMinus3Amt,USAmountNNType,Current year minus 3,Part II-A Column (a),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/InternalFundsContributedAmt,USAmountType,Enter the amount of the filing organization's own internal funds contributed to other organizations for section 527 exempt function activities,Part I-C Line 2,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/TotalExemptFunctionExpendAmt,USAmountType,Total of direct and indirect exempt function expenditures. Add lines 1 and 2,Part I-C Line 3,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/TotalAmt,USAmountNNType,Total,Part II-A Column (e),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/CorrectionMadeInd,BooleanType,"If the filing organization incurred in a section 4955 tax, did it file Form 4720 for this year?",Part I-B Line 4a,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/CurrentYearMinus1Amt,USAmountNNType,Current year minus 1,Part II-A Column (c),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Expended527ActivitiesAmt,USAmountType,Enter the amount directly expended by the filing organization for section 527 exempt function activities,Part I-C Line 1,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/CityNm,StringType,City,None,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section4955ManagersTaxAmt,USAmountType,Enter the amount of any excise tax incurred by organization managers under section 4955,Part I-B Line 2,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Form4720FiledSection4955TaxInd,BooleanType,None,Part I-B Line 3,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section4955OrganizationTaxAmt,USAmountType,Enter the amount of any excise tax incurred under section 4955,Part I-B Line 1,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/VolunteerHoursCnt,IntegerNNType,Volunteer hours,Part I-A Line 3,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgLobbyingNontaxableAmountGrp/CurrentYearAmt,USAmountNNType,Current year,Part II-A Column (d),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/PoliticalExpendituresAmt,USAmountType,Political expenditures,Part I-A Line 2,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Form1120POLFiledInd,BooleanType,Did the filing organization file Form 1120-POL for this year?,Part I-C Line 4,0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/CurrentYearMinus2Amt,USAmountNNType,Current year minus 2,Part II-A Column (b),0,None
2021v4.2,IRS990ScheduleC,Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/AddressLine1Txt,StreetAddressType,None,None,None,None
2021v4.2,AffiliatedGroupAttachment,Return/ReturnData/AffiliatedGroupAttachment/MeduimExplanationTxt,MediumExplanationType,Explanation,None,0,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/TotalLobbyGrssrootMnsNontxAmt,USAmountNNType,Total Lobbying Grassroots Minus Non-Taxable Amount,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/TotLbbyExpendMnsLobbyNontxAmt,USAmountNNType,Total Lobbying Expenditures Minus Lobbying Non-Taxable Amount,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/ShareExcessLobbyExpendAmt,USAmountNNType,Share Of Excess Lobbying Expenditures Amount,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/ForeignAddress/AddressLine1Txt,StreetAddressType,None,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/ForeignAddress/ProvinceOrStateNm,TextType,Province or state,None,0,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/ForeignAddress/ForeignPostalCd,TextType,Postal code,None,0,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/ForeignAddress/CountryCd,CountryType,Country,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/ForeignAddress/CityNm,StringType,City,None,0,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/CityNm,CityType,None,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/ZIPCd,ZIPCodeType,None,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/AddressLine1Txt,StreetAddressType,None,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/StateAbbreviationCd,StateType,None,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/USAddress/AddressLine2Txt,StreetAddressType,None,None,0,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/TotalDirectLobbyAmt,USAmountNNType,Total Direct Lobbying Amount,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/TotalLobbyExpenditureAmt,USAmountNNType,Total Lobbying Expenditures Amount,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/LobbyNontxAmt,USAmountNNType,Lobbying Nontaxable Amount,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/TotalGrassrootsLobbyAmt,USAmountNNType,Total Grassroots Lobbying Amount,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/ElectingOrganizationInd,CheckboxType,Indicates an electing organization,None,0,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/TotalExemptPurposeExpendAmt,USAmountNNType,Total Exempt Purpose Expenditures Amount,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/EIN,EINType,EIN,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/OtherExemptPurposeExpendAmt,USAmountNNType,Other Exempt Purpose Expenditures Amount,None,None,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/ForeignAddress/AddressLine2Txt,StreetAddressType,None,None,0,None
2021v4.2,AffiliatedGroupSchedule,Return/ReturnData/AffiliatedGroupSchedule/AffiliatedScheduleGrp/GrassrootsNontxAmt,USAmountNNType,Grassroots Nontaxable Amount,None,None,None
2021v4.2,AveragingAttachment,Return/ReturnData/AveragingAttachment/ExplanationTxt,ExplanationType,Explanation,None,0,None
2021v4.2,IRS990ScheduleD,Return/ReturnData/IRS990ScheduleD/BoardDesignatedBalanceEOYPct,RatioType,Board designated EOY balance,Part V Line 2a,0,None
2021v4.2,IRS990ScheduleD,Return/ReturnData/IRS990ScheduleD/PrmnntEndowmentBalanceEOYPct,RatioType,Permanent endowment EOY balance,Part V Line 2b,0,None
2021v4.2,IRS990ScheduleD,Return/ReturnData/IRS990ScheduleD/TermEndowmentBalanceEOYPct,RatioType,Term endowment EOY balance,Part V Line 2c,0,None
2021v4.2,IRS990ScheduleD,Return/ReturnData/IRS990ScheduleD/EndowmentsHeldUnrelatedOrgInd,BooleanType,Endowments held by unrelated organizations?,Part V Line 3a(i),0,None
2021v4.2,IRS990ScheduleD,Return/ReturnData/IRS990ScheduleD/EndowmentsHeldRelatedOrgInd,BooleanType,Endowments held by related organizations?,Part V Line 3a(ii),0,None
2021v4.2,IRS990ScheduleD,Return/ReturnData/IRS990ScheduleD/RelatedOrgListSchRInd,BooleanType,Are related orgs listed on Schedule R?,Part V Line 3b,0,None
